index,word,sentiment,score
134516,unscathed,negative,0
134517,unscathed,positive,1
134518,unscathed,sadness,0
134519,unscathed,surprise,0
134520,unscathed,trust,0
134521,unscientific,anger,0
134522,unscientific,anticipation,0
134523,unscientific,disgust,0
134524,unscientific,fear,0
134525,unscientific,joy,0
134526,unscientific,negative,0
134527,unscientific,positive,0
134528,unscientific,sadness,0
134529,unscientific,surprise,0
134530,unscientific,trust,0
134531,unscrupulous,anger,0
134532,unscrupulous,anticipation,0
134533,unscrupulous,disgust,0
134534,unscrupulous,fear,0
134535,unscrupulous,joy,0
134536,unscrupulous,negative,1
134537,unscrupulous,positive,0
134538,unscrupulous,sadness,0
134539,unscrupulous,surprise,0
134540,unscrupulous,trust,0
134541,unseat,anger,0
134542,unseat,anticipation,0
134543,unseat,disgust,0
134544,unseat,fear,0
134545,unseat,joy,0
134546,unseat,negative,0
134547,unseat,positive,0
134548,unseat,sadness,1
134549,unseat,surprise,0
134550,unseat,trust,0
134551,unseen,anger,0
134552,unseen,anticipation,0
134553,unseen,disgust,0
134554,unseen,fear,0
134555,unseen,joy,0
134556,unseen,negative,0
134557,unseen,positive,0
134558,unseen,sadness,0
134559,unseen,surprise,0
134560,unseen,trust,0
134561,unselfish,anger,0
134562,unselfish,anticipation,0
134563,unselfish,disgust,0
134564,unselfish,fear,0
134565,unselfish,joy,0
134566,unselfish,negative,0
134567,unselfish,positive,1
134568,unselfish,sadness,0
134569,unselfish,surprise,0
134570,unselfish,trust,0
134571,unsettled,anger,1
134572,unsettled,anticipation,0
134573,unsettled,disgust,1
134574,unsettled,fear,1
134575,unsettled,joy,0
134576,unsettled,negative,1
134577,unsettled,positive,0
134578,unsettled,sadness,0
134579,unsettled,surprise,0
134580,unsettled,trust,0
134581,unsightly,anger,0
134582,unsightly,anticipation,0
134583,unsightly,disgust,1
134584,unsightly,fear,0
134585,unsightly,joy,0
134586,unsightly,negative,1
134587,unsightly,positive,0
134588,unsightly,sadness,0
134589,unsightly,surprise,0
134590,unsightly,trust,0
134591,unsophisticated,anger,0
134592,unsophisticated,anticipation,0
134593,unsophisticated,disgust,0
134594,unsophisticated,fear,0
134595,unsophisticated,joy,0
134596,unsophisticated,negative,1
134597,unsophisticated,positive,0
134598,unsophisticated,sadness,0
134599,unsophisticated,surprise,0
134600,unsophisticated,trust,0
134601,unspeakable,anger,0
134602,unspeakable,anticipation,0
134603,unspeakable,disgust,0
134604,unspeakable,fear,1
134605,unspeakable,joy,0
134606,unspeakable,negative,1
134607,unspeakable,positive,0
134608,unspeakable,sadness,0
134609,unspeakable,surprise,0
134610,unspeakable,trust,0
134611,unspecified,anger,0
134612,unspecified,anticipation,0
134613,unspecified,disgust,0
134614,unspecified,fear,0
134615,unspecified,joy,0
134616,unspecified,negative,0
134617,unspecified,positive,0
134618,unspecified,sadness,0
134619,unspecified,surprise,0
134620,unspecified,trust,0
134621,unstable,anger,0
134622,unstable,anticipation,0
134623,unstable,disgust,0
134624,unstable,fear,1
134625,unstable,joy,0
134626,unstable,negative,1
134627,unstable,positive,0
134628,unstable,sadness,0
134629,unstable,surprise,1
134630,unstable,trust,0
134631,unsteady,anger,0
134632,unsteady,anticipation,0
134633,unsteady,disgust,0
134634,unsteady,fear,1
134635,unsteady,joy,0
134636,unsteady,negative,0
134637,unsteady,positive,0
134638,unsteady,sadness,0
134639,unsteady,surprise,0
134640,unsteady,trust,0
134641,unsuccessful,anger,0
134642,unsuccessful,anticipation,0
134643,unsuccessful,disgust,0
134644,unsuccessful,fear,0
134645,unsuccessful,joy,0
134646,unsuccessful,negative,1
134647,unsuccessful,positive,0
134648,unsuccessful,sadness,1
134649,unsuccessful,surprise,0
134650,unsuccessful,trust,0
134651,unsuitable,anger,0
134652,unsuitable,anticipation,0
134653,unsuitable,disgust,0
134654,unsuitable,fear,0
134655,unsuitable,joy,0
134656,unsuitable,negative,1
134657,unsuitable,positive,0
134658,unsuitable,sadness,0
134659,unsuitable,surprise,0
134660,unsuitable,trust,0
134661,unsung,anger,0
134662,unsung,anticipation,0
134663,unsung,disgust,0
134664,unsung,fear,0
134665,unsung,joy,0
134666,unsung,negative,1
134667,unsung,positive,0
134668,unsung,sadness,0
134669,unsung,surprise,0
134670,unsung,trust,0
134671,unsupported,anger,0
134672,unsupported,anticipation,0
134673,unsupported,disgust,0
134674,unsupported,fear,0
134675,unsupported,joy,0
134676,unsupported,negative,1
134677,unsupported,positive,0
134678,unsupported,sadness,0
134679,unsupported,surprise,0
134680,unsupported,trust,0
134681,unsurpassed,anger,0
134682,unsurpassed,anticipation,1
134683,unsurpassed,disgust,0
134684,unsurpassed,fear,1
134685,unsurpassed,joy,1
134686,unsurpassed,negative,0
134687,unsurpassed,positive,1
134688,unsurpassed,sadness,0
134689,unsurpassed,surprise,0
134690,unsurpassed,trust,1
134691,unsuspecting,anger,0
134692,unsuspecting,anticipation,0
134693,unsuspecting,disgust,0
134694,unsuspecting,fear,0
134695,unsuspecting,joy,0
134696,unsuspecting,negative,0
134697,unsuspecting,positive,0
134698,unsuspecting,sadness,0
134699,unsuspecting,surprise,1
134700,unsuspecting,trust,0
134701,unsustainable,anger,0
134702,unsustainable,anticipation,0
134703,unsustainable,disgust,0
134704,unsustainable,fear,0
134705,unsustainable,joy,0
134706,unsustainable,negative,1
134707,unsustainable,positive,0
134708,unsustainable,sadness,0
134709,unsustainable,surprise,0
134710,unsustainable,trust,0
134711,unsweetened,anger,0
134712,unsweetened,anticipation,0
134713,unsweetened,disgust,0
134714,unsweetened,fear,0
134715,unsweetened,joy,0
134716,unsweetened,negative,0
134717,unsweetened,positive,0
134718,unsweetened,sadness,0
134719,unsweetened,surprise,0
134720,unsweetened,trust,0
134721,unsympathetic,anger,1
134722,unsympathetic,anticipation,0
134723,unsympathetic,disgust,0
134724,unsympathetic,fear,0
134725,unsympathetic,joy,0
134726,unsympathetic,negative,1
134727,unsympathetic,positive,0
134728,unsympathetic,sadness,0
134729,unsympathetic,surprise,0
134730,unsympathetic,trust,0
134731,untamed,anger,0
134732,untamed,anticipation,0
134733,untamed,disgust,0
134734,untamed,fear,0
134735,untamed,joy,0
134736,untamed,negative,1
134737,untamed,positive,0
134738,untamed,sadness,0
134739,untamed,surprise,0
134740,untamed,trust,0
134741,untenable,anger,0
134742,untenable,anticipation,0
134743,untenable,disgust,0
134744,untenable,fear,0
134745,untenable,joy,0
134746,untenable,negative,1
134747,untenable,positive,0
134748,untenable,sadness,0
134749,untenable,surprise,0
134750,untenable,trust,0
134751,untested,anger,0
134752,untested,anticipation,0
134753,untested,disgust,0
134754,untested,fear,0
134755,untested,joy,0
134756,untested,negative,0
134757,untested,positive,0
134758,untested,sadness,0
134759,untested,surprise,0
134760,untested,trust,0
134761,unthinkable,anger,1
134762,unthinkable,anticipation,0
134763,unthinkable,disgust,1
134764,unthinkable,fear,1
134765,unthinkable,joy,0
134766,unthinkable,negative,1
134767,unthinkable,positive,0
134768,unthinkable,sadness,0
134769,unthinkable,surprise,0
134770,unthinkable,trust,0
134771,untidy,anger,0
134772,untidy,anticipation,0
134773,untidy,disgust,1
134774,untidy,fear,0
134775,untidy,joy,0
134776,untidy,negative,1
134777,untidy,positive,0
134778,untidy,sadness,0
134779,untidy,surprise,0
134780,untidy,trust,0
134781,untie,anger,0
134782,untie,anticipation,0
134783,untie,disgust,0
134784,untie,fear,0
134785,untie,joy,1
134786,untie,negative,1
134787,untie,positive,1
134788,untie,sadness,0
134789,untie,surprise,0
134790,untie,trust,0
134791,untimely,anger,0
134792,untimely,anticipation,0
134793,untimely,disgust,0
134794,untimely,fear,0
134795,untimely,joy,0
134796,untimely,negative,1
134797,untimely,positive,0
134798,untimely,sadness,0
134799,untimely,surprise,0
134800,untimely,trust,0
134801,untitled,anger,0
134802,untitled,anticipation,0
134803,untitled,disgust,0
134804,untitled,fear,0
134805,untitled,joy,0
134806,untitled,negative,1
134807,untitled,positive,0
134808,untitled,sadness,1
134809,untitled,surprise,0
134810,untitled,trust,0
134811,untold,anger,0
134812,untold,anticipation,1
134813,untold,disgust,0
134814,untold,fear,0
134815,untold,joy,0
134816,untold,negative,1
134817,untold,positive,0
134818,untold,sadness,0
134819,untold,surprise,0
134820,untold,trust,0
134821,untouched,anger,0
134822,untouched,anticipation,0
134823,untouched,disgust,0
134824,untouched,fear,0
134825,untouched,joy,0
134826,untouched,negative,0
134827,untouched,positive,0
134828,untouched,sadness,0
134829,untouched,surprise,0
134830,untouched,trust,0
134831,untoward,anger,1
134832,untoward,anticipation,0
134833,untoward,disgust,1
134834,untoward,fear,0
134835,untoward,joy,0
134836,untoward,negative,1
134837,untoward,positive,0
134838,untoward,sadness,0
134839,untoward,surprise,0
134840,untoward,trust,0
134841,untrained,anger,0
134842,untrained,anticipation,0
134843,untrained,disgust,0
134844,untrained,fear,0
134845,untrained,joy,0
134846,untrained,negative,1
134847,untrained,positive,0
134848,untrained,sadness,0
134849,untrained,surprise,0
134850,untrained,trust,0
134851,untranslated,anger,0
134852,untranslated,anticipation,0
134853,untranslated,disgust,0
134854,untranslated,fear,0
134855,untranslated,joy,0
134856,untranslated,negative,0
134857,untranslated,positive,0
134858,untranslated,sadness,0
134859,untranslated,surprise,0
134860,untranslated,trust,0
134861,untrue,anger,0
134862,untrue,anticipation,0
134863,untrue,disgust,0
134864,untrue,fear,0
134865,untrue,joy,0
134866,untrue,negative,1
134867,untrue,positive,0
134868,untrue,sadness,0
134869,untrue,surprise,0
134870,untrue,trust,0
134871,untrustworthy,anger,1
134872,untrustworthy,anticipation,0
134873,untrustworthy,disgust,0
134874,untrustworthy,fear,0
134875,untrustworthy,joy,0
134876,untrustworthy,negative,1
134877,untrustworthy,positive,0
134878,untrustworthy,sadness,0
134879,untrustworthy,surprise,0
134880,untrustworthy,trust,0
134881,unused,anger,0
134882,unused,anticipation,0
134883,unused,disgust,0
134884,unused,fear,0
134885,unused,joy,0
134886,unused,negative,0
134887,unused,positive,0
134888,unused,sadness,0
134889,unused,surprise,0
134890,unused,trust,0
134891,unusual,anger,0
134892,unusual,anticipation,0
134893,unusual,disgust,0
134894,unusual,fear,0
134895,unusual,joy,0
134896,unusual,negative,0
134897,unusual,positive,0
134898,unusual,sadness,0
134899,unusual,surprise,0
134900,unusual,trust,0
134901,unusually,anger,0
134902,unusually,anticipation,0
134903,unusually,disgust,0
134904,unusually,fear,0
134905,unusually,joy,0
134906,unusually,negative,0
134907,unusually,positive,0
134908,unusually,sadness,0
134909,unusually,surprise,0
134910,unusually,trust,0
134911,unveil,anger,0
134912,unveil,anticipation,0
134913,unveil,disgust,0
134914,unveil,fear,0
134915,unveil,joy,0
134916,unveil,negative,0
134917,unveil,positive,0
134918,unveil,sadness,0
134919,unveil,surprise,0
134920,unveil,trust,0
134921,unveiling,anger,0
134922,unveiling,anticipation,0
134923,unveiling,disgust,0
134924,unveiling,fear,0
134925,unveiling,joy,0
134926,unveiling,negative,0
134927,unveiling,positive,0
134928,unveiling,sadness,0
134929,unveiling,surprise,0
134930,unveiling,trust,0
134931,unverified,anger,0
134932,unverified,anticipation,1
134933,unverified,disgust,0
134934,unverified,fear,0
134935,unverified,joy,0
134936,unverified,negative,0
134937,unverified,positive,0
134938,unverified,sadness,0
134939,unverified,surprise,0
134940,unverified,trust,0
134941,unwarranted,anger,0
134942,unwarranted,anticipation,0
134943,unwarranted,disgust,0
134944,unwarranted,fear,0
134945,unwarranted,joy,0
134946,unwarranted,negative,1
134947,unwarranted,positive,0
134948,unwarranted,sadness,0
134949,unwarranted,surprise,0
134950,unwarranted,trust,0
134951,unwary,anger,0
134952,unwary,anticipation,0
134953,unwary,disgust,0
134954,unwary,fear,0
134955,unwary,joy,0
134956,unwary,negative,0
134957,unwary,positive,0
134958,unwary,sadness,0
134959,unwary,surprise,0
134960,unwary,trust,0
134961,unwashed,anger,0
134962,unwashed,anticipation,0
134963,unwashed,disgust,1
134964,unwashed,fear,0
134965,unwashed,joy,0
134966,unwashed,negative,1
134967,unwashed,positive,0
134968,unwashed,sadness,0
134969,unwashed,surprise,0
134970,unwashed,trust,0
134971,unwavering,anger,0
134972,unwavering,anticipation,0
134973,unwavering,disgust,0
134974,unwavering,fear,0
134975,unwavering,joy,0
134976,unwavering,negative,0
134977,unwavering,positive,1
134978,unwavering,sadness,0
134979,unwavering,surprise,0
134980,unwavering,trust,1
134981,unwelcome,anger,0
134982,unwelcome,anticipation,0
134983,unwelcome,disgust,0
134984,unwelcome,fear,0
134985,unwelcome,joy,0
134986,unwelcome,negative,1
134987,unwelcome,positive,0
134988,unwelcome,sadness,1
134989,unwelcome,surprise,0
134990,unwelcome,trust,0
134991,unwell,anger,0
134992,unwell,anticipation,0
134993,unwell,disgust,0
134994,unwell,fear,0
134995,unwell,joy,0
134996,unwell,negative,1
134997,unwell,positive,0
134998,unwell,sadness,1
134999,unwell,surprise,0
135000,unwell,trust,0
135001,unwilling,anger,0
135002,unwilling,anticipation,0
135003,unwilling,disgust,0
135004,unwilling,fear,0
135005,unwilling,joy,0
135006,unwilling,negative,0
135007,unwilling,positive,0
135008,unwilling,sadness,0
135009,unwilling,surprise,0
135010,unwilling,trust,0
135011,unwillingly,anger,0
135012,unwillingly,anticipation,0
135013,unwillingly,disgust,0
135014,unwillingly,fear,0
135015,unwillingly,joy,0
135016,unwillingly,negative,0
135017,unwillingly,positive,0
135018,unwillingly,sadness,0
135019,unwillingly,surprise,0
135020,unwillingly,trust,0
135021,unwillingness,anger,0
135022,unwillingness,anticipation,0
135023,unwillingness,disgust,0
135024,unwillingness,fear,0
135025,unwillingness,joy,0
135026,unwillingness,negative,1
135027,unwillingness,positive,0
135028,unwillingness,sadness,0
135029,unwillingness,surprise,0
135030,unwillingness,trust,0
135031,unwind,anger,0
135032,unwind,anticipation,0
135033,unwind,disgust,0
135034,unwind,fear,0
135035,unwind,joy,0
135036,unwind,negative,0
135037,unwind,positive,0
135038,unwind,sadness,0
135039,unwind,surprise,0
135040,unwind,trust,0
135041,unwise,anger,0
135042,unwise,anticipation,0
135043,unwise,disgust,0
135044,unwise,fear,0
135045,unwise,joy,0
135046,unwise,negative,1
135047,unwise,positive,0
135048,unwise,sadness,0
135049,unwise,surprise,0
135050,unwise,trust,0
135051,unwitting,anger,0
135052,unwitting,anticipation,0
135053,unwitting,disgust,0
135054,unwitting,fear,0
135055,unwitting,joy,0
135056,unwitting,negative,1
135057,unwitting,positive,0
135058,unwitting,sadness,0
135059,unwitting,surprise,0
135060,unwitting,trust,0
135061,unwittingly,anger,0
135062,unwittingly,anticipation,0
135063,unwittingly,disgust,0
135064,unwittingly,fear,0
135065,unwittingly,joy,0
135066,unwittingly,negative,0
135067,unwittingly,positive,0
135068,unwittingly,sadness,0
135069,unwittingly,surprise,0
135070,unwittingly,trust,0
135071,unworthy,anger,0
135072,unworthy,anticipation,0
135073,unworthy,disgust,1
135074,unworthy,fear,0
135075,unworthy,joy,0
135076,unworthy,negative,1
135077,unworthy,positive,0
135078,unworthy,sadness,0
135079,unworthy,surprise,0
135080,unworthy,trust,0
135081,unwritten,anger,0
135082,unwritten,anticipation,0
135083,unwritten,disgust,0
135084,unwritten,fear,0
135085,unwritten,joy,0
135086,unwritten,negative,0
135087,unwritten,positive,0
135088,unwritten,sadness,0
135089,unwritten,surprise,0
135090,unwritten,trust,0
135091,unyielding,anger,0
135092,unyielding,anticipation,0
135093,unyielding,disgust,0
135094,unyielding,fear,0
135095,unyielding,joy,0
135096,unyielding,negative,1
135097,unyielding,positive,0
135098,unyielding,sadness,0
135099,unyielding,surprise,0
135100,unyielding,trust,0
135101,upheaval,anger,1
135102,upheaval,anticipation,0
135103,upheaval,disgust,0
135104,upheaval,fear,1
135105,upheaval,joy,0
135106,upheaval,negative,1
135107,upheaval,positive,0
135108,upheaval,sadness,1
135109,upheaval,surprise,0
135110,upheaval,trust,0
135111,uphill,anger,0
135112,uphill,anticipation,1
135113,uphill,disgust,0
135114,uphill,fear,1
135115,uphill,joy,0
135116,uphill,negative,1
135117,uphill,positive,1
135118,uphill,sadness,0
135119,uphill,surprise,0
135120,uphill,trust,0
135121,upholstery,anger,0
135122,upholstery,anticipation,0
135123,upholstery,disgust,0
135124,upholstery,fear,0
135125,upholstery,joy,0
135126,upholstery,negative,0
135127,upholstery,positive,0
135128,upholstery,sadness,0
135129,upholstery,surprise,0
135130,upholstery,trust,0
135131,upland,anger,0
135132,upland,anticipation,0
135133,upland,disgust,0
135134,upland,fear,0
135135,upland,joy,0
135136,upland,negative,0
135137,upland,positive,0
135138,upland,sadness,0
135139,upland,surprise,0
135140,upland,trust,0
135141,uplands,anger,0
135142,uplands,anticipation,0
135143,uplands,disgust,0
135144,uplands,fear,0
135145,uplands,joy,0
135146,uplands,negative,0
135147,uplands,positive,0
135148,uplands,sadness,0
135149,uplands,surprise,0
135150,uplands,trust,0
135151,uplift,anger,0
135152,uplift,anticipation,1
135153,uplift,disgust,0
135154,uplift,fear,0
135155,uplift,joy,1
135156,uplift,negative,0
135157,uplift,positive,1
135158,uplift,sadness,0
135159,uplift,surprise,0
135160,uplift,trust,1
135161,upper,anger,0
135162,upper,anticipation,0
135163,upper,disgust,0
135164,upper,fear,0
135165,upper,joy,0
135166,upper,negative,0
135167,upper,positive,0
135168,upper,sadness,0
135169,upper,surprise,0
135170,upper,trust,0
135171,upright,anger,0
135172,upright,anticipation,0
135173,upright,disgust,0
135174,upright,fear,0
135175,upright,joy,0
135176,upright,negative,0
135177,upright,positive,1
135178,upright,sadness,0
135179,upright,surprise,0
135180,upright,trust,1
135181,uprising,anger,1
135182,uprising,anticipation,1
135183,uprising,disgust,0
135184,uprising,fear,1
135185,uprising,joy,0
135186,uprising,negative,1
135187,uprising,positive,0
135188,uprising,sadness,0
135189,uprising,surprise,0
135190,uprising,trust,0
135191,uproar,anger,0
135192,uproar,anticipation,0
135193,uproar,disgust,0
135194,uproar,fear,0
135195,uproar,joy,0
135196,uproar,negative,1
135197,uproar,positive,0
135198,uproar,sadness,0
135199,uproar,surprise,0
135200,uproar,trust,0
135201,upset,anger,1
135202,upset,anticipation,0
135203,upset,disgust,0
135204,upset,fear,0
135205,upset,joy,0
135206,upset,negative,1
135207,upset,positive,0
135208,upset,sadness,1
135209,upset,surprise,0
135210,upset,trust,0
135211,upshot,anger,0
135212,upshot,anticipation,0
135213,upshot,disgust,0
135214,upshot,fear,0
135215,upshot,joy,0
135216,upshot,negative,0
135217,upshot,positive,0
135218,upshot,sadness,0
135219,upshot,surprise,0
135220,upshot,trust,0
135221,upstairs,anger,0
135222,upstairs,anticipation,0
135223,upstairs,disgust,0
135224,upstairs,fear,0
135225,upstairs,joy,0
135226,upstairs,negative,0
135227,upstairs,positive,0
135228,upstairs,sadness,0
135229,upstairs,surprise,0
135230,upstairs,trust,0
135231,upstart,anger,0
135232,upstart,anticipation,0
135233,upstart,disgust,0
135234,upstart,fear,0
135235,upstart,joy,0
135236,upstart,negative,0
135237,upstart,positive,0
135238,upstart,sadness,0
135239,upstart,surprise,0
135240,upstart,trust,0
135241,upwards,anger,0
135242,upwards,anticipation,0
135243,upwards,disgust,0
135244,upwards,fear,0
135245,upwards,joy,0
135246,upwards,negative,0
135247,upwards,positive,0
135248,upwards,sadness,0
135249,upwards,surprise,0
135250,upwards,trust,0
135251,uranium,anger,0
135252,uranium,anticipation,0
135253,uranium,disgust,0
135254,uranium,fear,0
135255,uranium,joy,0
135256,uranium,negative,0
135257,uranium,positive,0
135258,uranium,sadness,0
135259,uranium,surprise,0
135260,uranium,trust,0
135261,urban,anger,0
135262,urban,anticipation,0
135263,urban,disgust,0
135264,urban,fear,0
135265,urban,joy,0
135266,urban,negative,0
135267,urban,positive,0
135268,urban,sadness,0
135269,urban,surprise,0
135270,urban,trust,0
135271,urchin,anger,0
135272,urchin,anticipation,0
135273,urchin,disgust,0
135274,urchin,fear,0
135275,urchin,joy,0
135276,urchin,negative,1
135277,urchin,positive,0
135278,urchin,sadness,0
135279,urchin,surprise,0
135280,urchin,trust,0
135281,urge,anger,0
135282,urge,anticipation,0
135283,urge,disgust,0
135284,urge,fear,0
135285,urge,joy,0
135286,urge,negative,0
135287,urge,positive,0
135288,urge,sadness,0
135289,urge,surprise,0
135290,urge,trust,0
135291,urgency,anger,0
135292,urgency,anticipation,1
135293,urgency,disgust,0
135294,urgency,fear,1
135295,urgency,joy,0
135296,urgency,negative,0
135297,urgency,positive,0
135298,urgency,sadness,0
135299,urgency,surprise,1
135300,urgency,trust,0
135301,urgent,anger,0
135302,urgent,anticipation,1
135303,urgent,disgust,0
135304,urgent,fear,1
135305,urgent,joy,0
135306,urgent,negative,1
135307,urgent,positive,0
135308,urgent,sadness,0
135309,urgent,surprise,1
135310,urgent,trust,0
135311,urinalysis,anger,0
135312,urinalysis,anticipation,0
135313,urinalysis,disgust,0
135314,urinalysis,fear,0
135315,urinalysis,joy,0
135316,urinalysis,negative,0
135317,urinalysis,positive,0
135318,urinalysis,sadness,0
135319,urinalysis,surprise,0
135320,urinalysis,trust,0
135321,urn,anger,0
135322,urn,anticipation,0
135323,urn,disgust,0
135324,urn,fear,0
135325,urn,joy,0
135326,urn,negative,0
135327,urn,positive,0
135328,urn,sadness,1
135329,urn,surprise,0
135330,urn,trust,0
135331,usage,anger,0
135332,usage,anticipation,0
135333,usage,disgust,0
135334,usage,fear,0
135335,usage,joy,0
135336,usage,negative,0
135337,usage,positive,0
135338,usage,sadness,0
135339,usage,surprise,0
135340,usage,trust,0
135341,usefully,anger,0
135342,usefully,anticipation,0
135343,usefully,disgust,0
135344,usefully,fear,0
135345,usefully,joy,0
135346,usefully,negative,0
135347,usefully,positive,0
135348,usefully,sadness,0
135349,usefully,surprise,0
135350,usefully,trust,0
135351,usefulness,anger,0
135352,usefulness,anticipation,0
135353,usefulness,disgust,0
135354,usefulness,fear,0
135355,usefulness,joy,0
135356,usefulness,negative,0
135357,usefulness,positive,1
135358,usefulness,sadness,0
135359,usefulness,surprise,0
135360,usefulness,trust,0
135361,useless,anger,0
135362,useless,anticipation,0
135363,useless,disgust,0
135364,useless,fear,0
135365,useless,joy,0
135366,useless,negative,1
135367,useless,positive,0
135368,useless,sadness,0
135369,useless,surprise,0
135370,useless,trust,0
135371,usher,anger,0
135372,usher,anticipation,0
135373,usher,disgust,0
135374,usher,fear,0
135375,usher,joy,0
135376,usher,negative,0
135377,usher,positive,1
135378,usher,sadness,0
135379,usher,surprise,0
135380,usher,trust,1
135381,usual,anger,0
135382,usual,anticipation,0
135383,usual,disgust,0
135384,usual,fear,0
135385,usual,joy,0
135386,usual,negative,0
135387,usual,positive,1
135388,usual,sadness,0
135389,usual,surprise,0
135390,usual,trust,1
135391,usurp,anger,1
135392,usurp,anticipation,0
135393,usurp,disgust,0
135394,usurp,fear,0
135395,usurp,joy,0
135396,usurp,negative,1
135397,usurp,positive,0
135398,usurp,sadness,0
135399,usurp,surprise,0
135400,usurp,trust,0
135401,usurped,anger,1
135402,usurped,anticipation,0
135403,usurped,disgust,0
135404,usurped,fear,1
135405,usurped,joy,0
135406,usurped,negative,1
135407,usurped,positive,0
135408,usurped,sadness,0
135409,usurped,surprise,0
135410,usurped,trust,0
135411,usury,anger,0
135412,usury,anticipation,0
135413,usury,disgust,0
135414,usury,fear,0
135415,usury,joy,0
135416,usury,negative,1
135417,usury,positive,0
135418,usury,sadness,0
135419,usury,surprise,0
135420,usury,trust,0
135421,utensil,anger,0
135422,utensil,anticipation,0
135423,utensil,disgust,0
135424,utensil,fear,0
135425,utensil,joy,0
135426,utensil,negative,0
135427,utensil,positive,0
135428,utensil,sadness,0
135429,utensil,surprise,0
135430,utensil,trust,0
135431,utilitarian,anger,0
135432,utilitarian,anticipation,0
135433,utilitarian,disgust,0
135434,utilitarian,fear,0
135435,utilitarian,joy,0
135436,utilitarian,negative,0
135437,utilitarian,positive,0
135438,utilitarian,sadness,0
135439,utilitarian,surprise,0
135440,utilitarian,trust,0
135441,utility,anger,0
135442,utility,anticipation,0
135443,utility,disgust,0
135444,utility,fear,0
135445,utility,joy,0
135446,utility,negative,0
135447,utility,positive,1
135448,utility,sadness,0
135449,utility,surprise,0
135450,utility,trust,0
135451,utilization,anger,0
135452,utilization,anticipation,0
135453,utilization,disgust,0
135454,utilization,fear,0
135455,utilization,joy,0
135456,utilization,negative,0
135457,utilization,positive,0
135458,utilization,sadness,0
135459,utilization,surprise,0
135460,utilization,trust,0
135461,utilize,anger,0
135462,utilize,anticipation,0
135463,utilize,disgust,0
135464,utilize,fear,0
135465,utilize,joy,0
135466,utilize,negative,0
135467,utilize,positive,0
135468,utilize,sadness,0
135469,utilize,surprise,0
135470,utilize,trust,0
135471,utmost,anger,0
135472,utmost,anticipation,0
135473,utmost,disgust,0
135474,utmost,fear,0
135475,utmost,joy,0
135476,utmost,negative,0
135477,utmost,positive,0
135478,utmost,sadness,0
135479,utmost,surprise,0
135480,utmost,trust,0
135481,utopian,anger,0
135482,utopian,anticipation,1
135483,utopian,disgust,0
135484,utopian,fear,0
135485,utopian,joy,1
135486,utopian,negative,0
135487,utopian,positive,1
135488,utopian,sadness,0
135489,utopian,surprise,0
135490,utopian,trust,1
135491,utterance,anger,0
135492,utterance,anticipation,0
135493,utterance,disgust,0
135494,utterance,fear,0
135495,utterance,joy,0
135496,utterance,negative,0
135497,utterance,positive,0
135498,utterance,sadness,0
135499,utterance,surprise,0
135500,utterance,trust,0
135501,utterly,anger,0
135502,utterly,anticipation,0
135503,utterly,disgust,0
135504,utterly,fear,0
135505,utterly,joy,0
135506,utterly,negative,0
135507,utterly,positive,0
135508,utterly,sadness,0
135509,utterly,surprise,0
135510,utterly,trust,0
135511,vacancy,anger,0
135512,vacancy,anticipation,0
135513,vacancy,disgust,0
135514,vacancy,fear,0
135515,vacancy,joy,0
135516,vacancy,negative,1
135517,vacancy,positive,0
135518,vacancy,sadness,0
135519,vacancy,surprise,0
135520,vacancy,trust,0
135521,vacation,anger,0
135522,vacation,anticipation,1
135523,vacation,disgust,0
135524,vacation,fear,0
135525,vacation,joy,1
135526,vacation,negative,0
135527,vacation,positive,1
135528,vacation,sadness,0
135529,vacation,surprise,0
135530,vacation,trust,0
135531,vaccination,anger,0
135532,vaccination,anticipation,0
135533,vaccination,disgust,0
135534,vaccination,fear,0
135535,vaccination,joy,0
135536,vaccination,negative,0
135537,vaccination,positive,0
135538,vaccination,sadness,0
135539,vaccination,surprise,0
135540,vaccination,trust,0
135541,vaccine,anger,0
135542,vaccine,anticipation,0
135543,vaccine,disgust,0
135544,vaccine,fear,0
135545,vaccine,joy,0
135546,vaccine,negative,0
135547,vaccine,positive,1
135548,vaccine,sadness,0
135549,vaccine,surprise,0
135550,vaccine,trust,0
135551,vacuolar,anger,0
135552,vacuolar,anticipation,0
135553,vacuolar,disgust,0
135554,vacuolar,fear,0
135555,vacuolar,joy,0
135556,vacuolar,negative,0
135557,vacuolar,positive,0
135558,vacuolar,sadness,0
135559,vacuolar,surprise,0
135560,vacuolar,trust,0
135561,vacuole,anger,0
135562,vacuole,anticipation,0
135563,vacuole,disgust,0
135564,vacuole,fear,0
135565,vacuole,joy,0
135566,vacuole,negative,0
135567,vacuole,positive,0
135568,vacuole,sadness,0
135569,vacuole,surprise,0
135570,vacuole,trust,0
135571,vacuous,anger,0
135572,vacuous,anticipation,0
135573,vacuous,disgust,1
135574,vacuous,fear,0
135575,vacuous,joy,0
135576,vacuous,negative,1
135577,vacuous,positive,0
135578,vacuous,sadness,0
135579,vacuous,surprise,0
135580,vacuous,trust,0
135581,vacuum,anger,0
135582,vacuum,anticipation,0
135583,vacuum,disgust,0
135584,vacuum,fear,0
135585,vacuum,joy,0
135586,vacuum,negative,0
135587,vacuum,positive,0
135588,vacuum,sadness,0
135589,vacuum,surprise,0
